,2010,2020,2025,2030,2035,3010,3020,3021,3110,3120,3121,4020,4025,4030,4035,4040,4070,4080,4090,4100,4110,assessment_taken,part_of_day,playtime_vs_avg,time_playing_for,times_took_asses
5226,6,105,3,101,3,402,19,84,402,19,83,342,74,382,57,52,221,0,0,13,3,,1.746823,-0.237133,158442,
5227,6,105,3,101,3,402,19,84,402,19,83,342,74,382,57,52,221,0,0,13,3,,1.746823,-0.218528,250295,
5228,6,105,3,101,3,402,19,84,402,19,83,342,74,382,57,52,221,0,0,13,3,,1.556186,-1.153339,141223,
5229,2,40,3,37,2,163,10,18,160,9,17,147,20,202,28,4,165,0,0,8,0,,1.524239,-0.165803,0,
5230,2,40,3,37,2,163,10,18,160,9,17,147,20,202,28,4,165,0,0,8,0,,1.524239,0.745205,602980,
5231,2,40,3,37,2,163,10,18,160,9,17,147,20,202,28,4,165,0,0,8,0,,1.524239,-0.25641,0,
5232,11,143,5,135,4,459,26,91,457,26,90,449,142,556,114,47,279,0,14,35,5,,1.556186,-0.007194,188658,
5233,11,143,5,135,4,459,26,91,457,26,90,449,142,556,114,47,279,0,14,35,5,1.86,1.556186,-0.006024,43337,27
5234,11,143,5,135,4,459,26,91,457,26,90,449,142,556,114,47,279,0,14,35,5,,1.556186,-0.002545,349061,
5235,11,143,5,135,4,459,26,91,457,26,90,449,142,556,114,47,279,0,14,35,5,,1.556186,-0.001524,127813,
5236,11,143,5,135,4,459,26,91,457,26,90,449,142,556,114,47,279,0,14,35,5,,1.556186,-0.000972,75754,
5237,11,143,5,135,4,459,26,91,457,26,90,449,142,556,114,47,279,0,14,35,5,,1.556186,-0.68345,463908,
5238,11,143,5,135,4,459,26,91,457,26,90,449,142,556,114,47,279,0,14,35,5,,1.556186,-1.595217,118926,
5239,11,143,5,135,4,459,26,91,457,26,90,449,142,556,114,47,279,0,14,35,5,,1.556186,-1.353369,270540,
5240,11,143,5,135,4,459,26,91,457,26,90,449,142,556,114,47,279,0,14,35,5,0.67,1.556186,-1.325956,62169,107
5241,11,143,5,135,4,459,26,91,457,26,90,449,142,556,114,47,279,0,14,35,5,,1.524239,13.159459,0,
5242,11,143,5,135,4,459,26,91,457,26,90,449,142,556,114,47,279,0,14,35,5,,1.524239,13.01002,35803,86
5243,1,36,1,33,1,207,18,37,204,18,36,131,18,122,15,0,245,0,3,4,2,,1.502395,0.325688,0,
5244,6,156,8,142,6,769,107,122,755,107,121,572,132,677,156,23,815,0,17,45,10,,1.556186,0.774465,121912,
5245,6,156,8,142,6,769,107,122,755,107,121,572,132,677,156,23,815,0,17,45,10,,1.556186,-0.253986,146018,
5246,6,156,8,142,6,769,107,122,755,107,121,572,132,677,156,23,815,0,17,45,10,,1.556186,-1.170852,0,
5247,6,156,8,142,6,769,107,122,755,107,121,572,132,677,156,23,815,0,17,45,10,,1.556186,1.040551,0,
5248,6,156,8,142,6,769,107,122,755,107,121,572,132,677,156,23,815,0,17,45,10,,1.556186,0.844196,135223,
5249,6,156,8,142,6,769,107,122,755,107,121,572,132,677,156,23,815,0,17,45,10,,1.556186,-2.094044,277129,
5250,6,156,8,142,6,769,107,122,755,107,121,572,132,677,156,23,815,0,17,45,10,,1.556186,-0.081999,0,
5251,6,156,8,142,6,769,107,122,755,107,121,572,132,677,156,23,815,0,17,45,10,,1.556186,-0.073807,153832,
5252,0,13,3,10,0,27,13,12,27,13,11,39,5,50,5,1,95,0,0,6,0,,1.556186,0,0,
5253,0,13,3,10,0,27,13,12,27,13,11,39,5,50,5,1,95,0,0,6,0,,1.556186,0.536,0,
5254,0,13,3,10,0,27,13,12,27,13,11,39,5,50,5,1,95,0,0,6,0,2.08,1.556186,0.487273,33881,25
5255,2,22,0,17,0,98,0,14,96,0,14,86,26,154,25,3,112,0,0,9,0,,1.502395,0,0,
5256,2,22,0,17,0,98,0,14,96,0,14,86,26,154,25,3,112,0,0,9,0,,1.502395,0,56568,
5257,0,25,0,13,0,236,33,18,231,33,18,133,48,155,42,0,510,0,4,4,0,,1.502395,0.029141,142751,
5258,0,25,0,13,0,236,33,18,231,33,18,133,48,155,42,0,510,0,4,4,0,,1.502395,-0.8386,0,
5259,0,25,0,13,0,236,33,18,231,33,18,133,48,155,42,0,510,0,4,4,0,,1.502395,0.326938,169170,
5260,5,121,2,113,2,396,45,85,392,44,85,408,92,503,111,13,460,0,0,30,4,,1.524239,18.130363,138126,
5261,5,121,2,113,2,396,45,85,392,44,85,408,92,503,111,13,460,0,0,30,4,,1.524239,10.594986,166645,
5262,5,121,2,113,2,396,45,85,392,44,85,408,92,503,111,13,460,0,0,30,4,,1.556186,-2.758362,0,
5263,5,121,2,113,2,396,45,85,392,44,85,408,92,503,111,13,460,0,0,30,4,,1.556186,-3.040462,319762,
5264,5,121,2,113,2,396,45,85,392,44,85,408,92,503,111,13,460,0,0,30,4,,1.556186,-2.814129,158708,
5265,1,5,3,4,1,51,2,7,50,2,7,52,10,78,2,0,81,0,0,1,0,,1.556186,1.141538,97523,
5266,1,13,1,13,1,19,44,20,19,44,20,49,3,69,20,0,42,0,0,1,0,,1.524239,15.515493,0,
5267,1,20,0,16,0,79,28,18,79,28,18,103,39,128,18,1,144,0,0,22,0,,1.556186,0,0,
5268,1,13,0,11,0,27,20,12,27,20,12,62,3,75,19,6,115,0,4,6,0,,1.502395,0,93115,
5269,0,21,3,16,3,158,18,24,156,18,24,102,24,107,7,11,220,0,0,1,4,,1.502395,0,0,
5270,0,21,3,16,3,158,18,24,156,18,24,102,24,107,7,11,220,0,0,1,4,,1.502395,0,0,
5271,1,18,0,15,0,58,27,16,56,26,16,95,25,77,8,6,76,0,6,16,0,,1.556186,0,147829,
5272,0,21,3,14,3,270,27,18,269,27,18,90,51,259,130,9,305,0,27,24,0,,1.556186,-10.757576,126606,
5273,1,26,1,25,1,198,36,29,196,36,29,104,8,133,15,6,156,0,0,14,2,,1.556186,0.011834,0,
5274,3,5,1,5,1,19,14,8,19,14,8,20,23,47,2,4,54,0,0,5,9,,1.502395,0,35579,
5275,3,5,1,5,1,19,14,8,19,14,8,20,23,47,2,4,54,0,0,5,9,2.08,1.502395,0,42587,62
5276,3,5,1,5,1,19,14,8,19,14,8,20,23,47,2,4,54,0,0,5,9,,1.502395,0,44208,70
5277,0,34,0,31,0,55,33,14,55,32,14,59,16,60,14,2,45,0,1,6,0,,1.502395,0,0,
5278,0,34,0,31,0,55,33,14,55,32,14,59,16,60,14,2,45,0,1,6,0,0.67,1.502395,0,92152,65
5279,6,192,10,157,5,795,88,109,781,86,104,542,129,776,142,31,599,0,3,15,6,,1.502395,-0.142857,47982,
5280,6,192,10,157,5,795,88,109,781,86,104,542,129,776,142,31,599,0,3,15,6,,1.502395,-0.01,97113,
5281,6,192,10,157,5,795,88,109,781,86,104,542,129,776,142,31,599,0,3,15,6,,1.502395,-0.527189,110975,
5282,6,192,10,157,5,795,88,109,781,86,104,542,129,776,142,31,599,0,3,15,6,,1.746823,2.634981,167818,
5283,6,192,10,157,5,795,88,109,781,86,104,542,129,776,142,31,599,0,3,15,6,,1.524239,11.878252,110002,
5284,6,192,10,157,5,795,88,109,781,86,104,542,129,776,142,31,599,0,3,15,6,,1.524239,10.862808,0,
5285,6,192,10,157,5,795,88,109,781,86,104,542,129,776,142,31,599,0,3,15,6,,1.524239,9.868428,117866,
5286,6,192,10,157,5,795,88,109,781,86,104,542,129,776,142,31,599,0,3,15,6,,1.556186,-2.184608,0,
5287,6,192,10,157,5,795,88,109,781,86,104,542,129,776,142,31,599,0,3,15,6,,1.556186,-2.109276,185975,
5288,6,192,10,157,5,795,88,109,781,86,104,542,129,776,142,31,599,0,3,15,6,,1.556186,-3.061297,6383,
5289,6,192,10,157,5,795,88,109,781,86,104,542,129,776,142,31,599,0,3,15,6,,1.524239,9.792034,0,
5290,2,2,0,2,0,4,2,3,4,2,3,16,11,33,0,6,6,0,0,4,0,,1.502395,0,0,
5291,2,2,0,2,0,4,2,3,4,2,3,16,11,33,0,6,6,0,0,4,0,1.86,1.502395,0,20888,13
5292,6,34,8,29,8,226,21,39,222,21,38,136,45,185,22,76,185,0,0,16,1,,1.524239,0,96506,
5293,6,34,8,29,8,226,21,39,222,21,38,136,45,185,22,76,185,0,0,16,1,,1.524239,-1.294643,0,
5294,6,34,8,29,8,226,21,39,222,21,38,136,45,185,22,76,185,0,0,16,1,,1.524239,-0.825427,148627,
5295,6,34,8,29,8,226,21,39,222,21,38,136,45,185,22,76,185,0,0,16,1,,1.524239,-0.736664,117002,
5296,6,34,8,29,8,226,21,39,222,21,38,136,45,185,22,76,185,0,0,16,1,,1.524239,-0.649739,0,
5297,6,34,8,29,8,226,21,39,222,21,38,136,45,185,22,76,185,0,0,16,1,,1.524239,-0.556978,45665,
5298,10,92,6,82,5,229,71,65,225,70,65,267,97,367,56,38,521,0,0,63,10,,1.502395,0,0,
5299,10,92,6,82,5,229,71,65,225,70,65,267,97,367,56,38,521,0,0,63,10,,1.502395,0,57107,58
5300,10,92,6,82,5,229,71,65,225,70,65,267,97,367,56,38,521,0,0,63,10,,1.502395,-0.991304,0,
5301,10,92,6,82,5,229,71,65,225,70,65,267,97,367,56,38,521,0,0,63,10,,1.502395,-0.75,0,
5302,10,92,6,82,5,229,71,65,225,70,65,267,97,367,56,38,521,0,0,63,10,,1.524239,16.551829,66644,
5303,10,92,6,82,5,229,71,65,225,70,65,267,97,367,56,38,521,0,0,63,10,2.08,1.524239,14.712737,41777,41
5304,10,92,6,82,5,229,71,65,225,70,65,267,97,367,56,38,521,0,0,63,10,,1.524239,12.684579,0,
5305,10,92,6,82,5,229,71,65,225,70,65,267,97,367,56,38,521,0,0,63,10,1.86,1.524239,11.853712,33088,30
5306,10,92,6,82,5,229,71,65,225,70,65,267,97,367,56,38,521,0,0,63,10,0.67,1.524239,9.943223,87804,88
5307,10,92,6,82,5,229,71,65,225,70,65,267,97,367,56,38,521,0,0,63,10,,1.502395,-7.341962,46183,
5308,10,92,6,82,5,229,71,65,225,70,65,267,97,367,56,38,521,0,0,63,10,,1.502395,-5.763636,74696,
5309,10,92,6,82,5,229,71,65,225,70,65,267,97,367,56,38,521,0,0,63,10,,1.502395,-4.930467,110172,
5310,10,92,6,82,5,229,71,65,225,70,65,267,97,367,56,38,521,0,0,63,10,,1.502395,-3.830499,115451,
5311,4,35,6,28,6,210,6,32,206,6,32,81,25,114,19,21,236,0,0,5,4,,1.524239,0.048193,0,
5312,4,35,6,28,6,210,6,32,206,6,32,81,25,114,19,21,236,0,0,5,4,,1.524239,-0.762475,61219,
5313,4,35,6,28,6,210,6,32,206,6,32,81,25,114,19,21,236,0,0,5,4,,1.524239,-1.33432,161534,
5314,4,35,6,28,6,210,6,32,206,6,32,81,25,114,19,21,236,0,0,5,4,,1.556186,-11.160526,0,
5315,1,22,0,19,0,115,9,18,114,9,18,80,24,79,4,1,299,0,0,5,0,,1.502395,0,137447,
5316,2,35,12,31,12,146,14,63,143,14,63,68,6,62,10,69,453,0,0,3,0,,1.502395,0.863704,70515,
5317,2,35,12,31,12,146,14,63,143,14,63,68,6,62,10,69,453,0,0,3,0,2.08,1.502395,0.839453,52656,39
5318,2,35,12,31,12,146,14,63,143,14,63,68,6,62,10,69,453,0,0,3,0,2.08,1.502395,0.817099,32294,77
5319,7,33,3,23,1,175,42,28,173,42,27,178,93,223,12,4,286,0,0,23,14,,1.556186,1.662983,0,
5320,7,33,3,23,1,175,42,28,173,42,27,178,93,223,12,4,286,0,0,23,14,,1.556186,1.259414,0,
5321,7,33,3,23,1,175,42,28,173,42,27,178,93,223,12,4,286,0,0,23,14,,1.556186,0.762836,0,
5322,7,33,3,23,1,175,42,28,173,42,27,178,93,223,12,4,286,0,0,23,14,,1.556186,0.735849,0,
5323,7,33,3,23,1,175,42,28,173,42,27,178,93,223,12,4,286,0,0,23,14,,1.556186,-0.549498,222461,
5324,7,33,3,23,1,175,42,28,173,42,27,178,93,223,12,4,286,0,0,23,14,2.08,1.556186,-0.505277,59980,61
5325,7,33,3,23,1,175,42,28,173,42,27,178,93,223,12,4,286,0,0,23,14,,1.502395,-7.751432,0,
5326,7,33,3,23,1,175,42,28,173,42,27,178,93,223,12,4,286,0,0,23,14,,1.502395,-5.920385,32004,
5327,7,33,3,23,1,175,42,28,173,42,27,178,93,223,12,4,286,0,0,23,14,,1.502395,-4.641289,0,
5328,0,21,0,20,0,33,70,22,32,70,22,56,45,121,15,5,62,0,1,70,0,,1.502395,-0.268924,665451,
5329,6,76,7,67,7,386,15,54,383,15,54,245,108,348,29,17,336,0,0,11,12,,1.502395,0,230446,
5330,6,76,7,67,7,386,15,54,383,15,54,245,108,348,29,17,336,0,0,11,12,2.08,1.502395,0,24942,26
5331,6,76,7,67,7,386,15,54,383,15,54,245,108,348,29,17,336,0,0,11,12,,1.502395,0,0,
5332,6,76,7,67,7,386,15,54,383,15,54,245,108,348,29,17,336,0,0,11,12,,1.524239,15.67479,0,
5333,6,76,7,67,7,386,15,54,383,15,54,245,108,348,29,17,336,0,0,11,12,,1.502395,-5.071723,0,
5334,6,76,7,67,7,386,15,54,383,15,54,245,108,348,29,17,336,0,0,11,12,,1.502395,-4.660724,61414,
5335,6,76,7,67,7,386,15,54,383,15,54,245,108,348,29,17,336,0,0,11,12,,1.502395,-4.595268,205328,
5336,6,76,7,67,7,386,15,54,383,15,54,245,108,348,29,17,336,0,0,11,12,2.08,1.502395,-4.5058,87379,73
5337,1,27,1,22,1,91,0,20,88,0,18,95,27,132,30,5,156,0,0,3,2,,1.524239,0,0,
5338,1,27,1,22,1,91,0,20,88,0,18,95,27,132,30,5,156,0,0,3,2,,1.524239,0,0,
5339,1,27,1,22,1,91,0,20,88,0,18,95,27,132,30,5,156,0,0,3,2,,1.524239,0,123926,
5340,1,27,1,22,1,91,0,20,88,0,18,95,27,132,30,5,156,0,0,3,2,0.67,1.524239,0,48910,46
5341,4,142,15,135,4,596,221,120,593,221,120,638,56,593,94,6,1202,0,6,29,2,,1.556186,0,0,
5342,4,142,15,135,4,596,221,120,593,221,120,638,56,593,94,6,1202,0,6,29,2,,1.556186,0,106868,87
5343,4,142,15,135,4,596,221,120,593,221,120,638,56,593,94,6,1202,0,6,29,2,,1.556186,-1.517544,0,
5344,4,142,15,135,4,596,221,120,593,221,120,638,56,593,94,6,1202,0,6,29,2,,1.556186,-1.035067,0,
5345,1,151,4,129,3,519,150,62,509,149,62,476,104,566,115,28,897,0,3,64,0,,1.556186,-3.316763,202450,
5346,1,151,4,129,3,519,150,62,509,149,62,476,104,566,115,28,897,0,3,64,0,,1.524239,9.140273,3125,
5347,5,66,3,61,2,268,79,81,266,79,81,408,116,266,50,3,463,0,1,31,5,,1.502395,0,508914,
5348,5,66,3,61,2,268,79,81,266,79,81,408,116,266,50,3,463,0,1,31,5,,1.524239,15.469086,0,
5349,5,66,3,61,2,268,79,81,266,79,81,408,116,266,50,3,463,0,1,31,5,,1.524239,14.975927,54718,49
5350,5,66,3,61,2,268,79,81,266,79,81,408,116,266,50,3,463,0,1,31,5,,1.524239,13.070982,0,
5351,5,66,3,61,2,268,79,81,266,79,81,408,116,266,50,3,463,0,1,31,5,,1.524239,12.668134,0,
5352,5,66,3,61,2,268,79,81,266,79,81,408,116,266,50,3,463,0,1,31,5,,1.524239,10.746032,132443,
5353,0,158,3,143,3,340,17,17,335,16,17,428,21,606,182,18,732,0,2,4,0,,1.502395,-4.639566,24052,
5354,0,158,3,143,3,340,17,17,335,16,17,428,21,606,182,18,732,0,2,4,0,0.67,1.502395,-4.555615,30144,34
5355,0,39,4,31,4,133,33,25,129,32,22,134,44,199,34,24,287,0,1,3,2,,1.556186,0.164835,79573,
5356,0,39,4,31,4,133,33,25,129,32,22,134,44,199,34,24,287,0,1,3,2,,1.556186,0.081081,33156,
5357,0,39,4,31,4,133,33,25,129,32,22,134,44,199,34,24,287,0,1,3,2,,1.556186,0.021216,123191,
5358,0,39,4,31,4,133,33,25,129,32,22,134,44,199,34,24,287,0,1,3,2,,1.502395,-0.492981,45429,
5359,4,37,1,34,1,206,19,37,205,19,34,205,61,259,29,11,181,0,3,8,2,,1.556186,-2.396624,104994,
5360,4,37,1,34,1,206,19,37,205,19,34,205,61,259,29,11,181,0,3,8,2,,1.556186,-1.628959,146963,
5361,4,37,1,34,1,206,19,37,205,19,34,205,61,259,29,11,181,0,3,8,2,,1.556186,-1.005587,0,
5362,4,37,1,34,1,206,19,37,205,19,34,205,61,259,29,11,181,0,3,8,2,,1.556186,-0.765415,50988,
5363,5,84,17,65,17,331,55,137,329,55,137,245,39,331,26,69,290,0,1,22,5,,1.502395,0,138745,
5364,5,84,17,65,17,331,55,137,329,55,137,245,39,331,26,69,290,0,1,22,5,,1.502395,0,0,
5365,5,84,17,65,17,331,55,137,329,55,137,245,39,331,26,69,290,0,1,22,5,,1.556186,7.132321,0,
5366,5,84,17,65,17,331,55,137,329,55,137,245,39,331,26,69,290,0,1,22,5,,1.556186,6.642424,0,
5367,5,84,17,65,17,331,55,137,329,55,137,245,39,331,26,69,290,0,1,22,5,,1.556186,6.239089,0,
5368,5,84,17,65,17,331,55,137,329,55,137,245,39,331,26,69,290,0,1,22,5,,1.502395,-2.925676,334613,
5369,5,84,17,65,17,331,55,137,329,55,137,245,39,331,26,69,290,0,1,22,5,,1.502395,-2.775641,0,
5370,5,84,17,65,17,331,55,137,329,55,137,245,39,331,26,69,290,0,1,22,5,,1.502395,-2.64293,0,
5371,5,84,17,65,17,331,55,137,329,55,137,245,39,331,26,69,290,0,1,22,5,,1.556186,4.100441,0,
5372,5,84,17,65,17,331,55,137,329,55,137,245,39,331,26,69,290,0,1,22,5,,1.502395,-3.662345,0,
5373,3,17,1,15,1,72,21,19,72,21,18,83,35,128,33,12,161,0,0,13,0,,1.502395,0,0,
5374,3,17,1,15,1,72,21,19,72,21,18,83,35,128,33,12,161,0,0,13,0,,1.502395,-0.130682,124104,
5375,3,17,1,15,1,72,21,19,72,21,18,83,35,128,33,12,161,0,0,13,0,,1.502395,-0.066763,142185,
5376,2,21,2,21,1,148,13,24,147,13,24,70,24,94,9,1,78,0,0,6,4,,1.556186,0,0,
5377,2,21,2,21,1,148,13,24,147,13,24,70,24,94,9,1,78,0,0,6,4,,1.556186,-0.760263,89737,
5378,1,22,7,19,1,104,23,17,102,23,17,135,8,138,24,6,208,0,0,7,0,,1.524239,0,52625,
5379,2,16,0,14,0,83,13,10,82,13,9,90,18,111,29,4,52,0,0,2,0,,1.502395,0,0,
5380,2,16,0,14,0,83,13,10,82,13,9,90,18,111,29,4,52,0,0,2,0,,1.502395,0,102880,
5381,2,33,0,31,0,117,16,33,117,16,33,133,54,250,52,42,154,0,5,17,0,,1.502395,-4.749153,43974,
5382,2,33,0,31,0,117,16,33,117,16,33,133,54,250,52,42,154,0,5,17,0,,1.502395,-2.526601,313733,
5383,0,118,2,108,0,276,177,69,273,175,67,344,30,416,116,1,359,0,2,1,0,,1.556186,1.472882,518164,
5384,1,6,0,5,0,30,3,5,30,3,5,15,3,55,8,15,15,0,0,1,0,,1.502395,0,0,
5385,4,75,4,62,1,293,28,61,288,28,60,277,69,328,44,7,599,0,3,21,6,,1.556186,0.747782,0,
5386,4,75,4,62,1,293,28,61,288,28,60,277,69,328,44,7,599,0,3,21,6,,1.556186,0.526316,37688,
5387,4,75,4,62,1,293,28,61,288,28,60,277,69,328,44,7,599,0,3,21,6,,1.556186,0.392548,0,
5388,4,75,4,62,1,293,28,61,288,28,60,277,69,328,44,7,599,0,3,21,6,,1.556186,0.329978,126577,
5389,4,75,4,62,1,293,28,61,288,28,60,277,69,328,44,7,599,0,3,21,6,,1.556186,0.265766,0,
5390,4,75,4,62,1,293,28,61,288,28,60,277,69,328,44,7,599,0,3,21,6,,1.556186,0.245424,23327,
5391,4,24,2,20,2,102,7,17,99,7,17,71,13,103,15,12,93,0,0,8,0,,1.524239,21.547368,0,
5392,4,24,2,20,2,102,7,17,99,7,17,71,13,103,15,12,93,0,0,8,0,,1.502395,-7.752232,120419,
5393,4,24,2,20,2,102,7,17,99,7,17,71,13,103,15,12,93,0,0,8,0,,1.502395,-7.220374,0,
5394,4,24,2,20,2,102,7,17,99,7,17,71,13,103,15,12,93,0,0,8,0,,1.502395,-6.443414,0,
5395,4,24,2,20,2,102,7,17,99,7,17,71,13,103,15,12,93,0,0,8,0,,1.502395,-5.81742,0,
5396,4,24,2,20,2,102,7,17,99,7,17,71,13,103,15,12,93,0,0,8,0,,1.502395,-5.547923,0,
5397,6,63,5,56,5,378,25,67,375,24,65,162,54,255,48,35,161,0,0,33,7,,1.524239,0,0,
5398,6,63,5,56,5,378,25,67,375,24,65,162,54,255,48,35,161,0,0,33,7,,1.556186,-3.239092,0,
5399,6,63,5,56,5,378,25,67,375,24,65,162,54,255,48,35,161,0,0,33,7,,1.556186,-2.846626,0,
5400,6,63,5,56,5,378,25,67,375,24,65,162,54,255,48,35,161,0,0,33,7,,1.502395,-6.668823,0,
5401,6,63,5,56,5,378,25,67,375,24,65,162,54,255,48,35,161,0,0,33,7,,1.502395,-6.504732,19872,
5402,6,63,5,56,5,378,25,67,375,24,65,162,54,255,48,35,161,0,0,33,7,,1.502395,-5.481127,174625,
5403,1,10,0,8,0,23,4,7,23,4,7,26,6,15,7,0,52,0,0,2,0,,1.556186,0,0,
5404,10,141,12,128,9,432,73,110,424,73,109,322,98,326,38,46,460,0,1,36,12,,1.502395,0,87228,
5405,10,141,12,128,9,432,73,110,424,73,109,322,98,326,38,46,460,0,1,36,12,,1.524239,15.264569,103085,
5406,10,141,12,128,9,432,73,110,424,73,109,322,98,326,38,46,460,0,1,36,12,,1.524239,10.108222,0,
5407,10,141,12,128,9,432,73,110,424,73,109,322,98,326,38,46,460,0,1,36,12,,1.524239,8.481132,0,
5408,10,141,12,128,9,432,73,110,424,73,109,322,98,326,38,46,460,0,1,36,12,,1.502395,-12.644202,0,
5409,10,141,12,128,9,432,73,110,424,73,109,322,98,326,38,46,460,0,1,36,12,,1.502395,-12.386408,0,
5410,10,141,12,128,9,432,73,110,424,73,109,322,98,326,38,46,460,0,1,36,12,,1.502395,-11.488519,0,
5411,10,141,12,128,9,432,73,110,424,73,109,322,98,326,38,46,460,0,1,36,12,,1.502395,-11.265342,0,
5412,10,141,12,128,9,432,73,110,424,73,109,322,98,326,38,46,460,0,1,36,12,,1.502395,-8.960952,251307,
5413,1,54,0,45,0,243,37,19,241,37,17,241,95,292,41,24,475,0,1,27,0,,1.502395,-0.974359,0,
5414,1,54,0,45,0,243,37,19,241,37,17,241,95,292,41,24,475,0,1,27,0,,1.556186,2.445304,8554025,
5415,0,20,2,15,2,71,10,20,69,9,20,35,2,55,24,19,157,0,0,3,0,,1.556186,-0.173042,310120,
5416,0,2,0,0,0,22,1,0,20,1,0,11,1,22,3,0,42,0,2,1,0,,1.524239,0,0,
5417,3,34,2,21,1,137,48,25,132,45,23,132,64,209,45,10,313,0,7,9,15,,1.502395,-0.406452,47508,
5418,3,34,2,21,1,137,48,25,132,45,23,132,64,209,45,10,313,0,7,9,15,,1.502395,-0.215017,36770,
5419,3,34,2,21,1,137,48,25,132,45,23,132,64,209,45,10,313,0,7,9,15,1.14,1.502395,-0.163636,111632,92
5420,3,34,2,21,1,137,48,25,132,45,23,132,64,209,45,10,313,0,7,9,15,,1.502395,-0.068182,58295,
5421,3,34,2,21,1,137,48,25,132,45,23,132,64,209,45,10,313,0,7,9,15,,1.502395,-0.05272,30537,
5422,3,34,2,21,1,137,48,25,132,45,23,132,64,209,45,10,313,0,7,9,15,,1.502395,-0.046945,62911,
5423,0,4,5,0,1,19,1,3,13,1,3,1,3,3,0,2,38,0,2,1,0,,1.556186,1.448819,0,
5424,2,43,0,38,0,78,13,19,77,13,19,87,19,170,38,15,81,0,2,18,0,,1.746823,0,149941,
5425,2,43,0,38,0,78,13,19,77,13,19,87,19,170,38,15,81,0,2,18,0,,1.746823,0,207003,
5426,2,43,0,38,0,78,13,19,77,13,19,87,19,170,38,15,81,0,2,18,0,,1.746823,-0.534946,510806,
5427,0,19,2,13,0,80,99,24,80,98,24,111,0,248,106,0,446,0,1,1,0,,1.524239,-0.462417,193542,
5428,4,24,5,19,4,116,59,40,114,59,39,197,48,171,23,22,242,0,6,18,0,,1.556186,0,0,
5429,4,24,5,19,4,116,59,40,114,59,39,197,48,171,23,22,242,0,6,18,0,,1.556186,0,176335,
5430,4,24,5,19,4,116,59,40,114,59,39,197,48,171,23,22,242,0,6,18,0,,1.556186,0.097826,0,
5431,4,24,5,19,4,116,59,40,114,59,39,197,48,171,23,22,242,0,6,18,0,1.86,1.556186,0.094241,50728,104
5432,2,20,2,18,1,111,35,23,109,35,23,81,28,143,34,0,89,0,1,3,6,,1.556186,-2.414286,0,
5433,2,20,2,18,1,111,35,23,109,35,23,81,28,143,34,0,89,0,1,3,6,,1.556186,-1.564815,107947,
5434,2,16,2,12,1,76,0,15,72,0,13,69,21,63,2,9,68,0,0,3,0,,1.524239,0,26797,
5435,2,16,2,12,1,76,0,15,72,0,13,69,21,63,2,9,68,0,0,3,0,,1.524239,0,0,
5436,1,43,0,39,0,109,18,21,107,18,21,139,51,85,2,8,114,0,0,11,0,,1.556186,0,92366,
5437,1,43,0,39,0,109,18,21,107,18,21,139,51,85,2,8,114,0,0,11,0,,1.556186,0,173724,
5438,0,10,0,9,0,29,4,12,27,4,12,23,0,4,1,0,39,0,0,1,0,,1.502395,0,0,
5439,1,79,12,69,4,379,63,72,374,61,72,266,69,330,105,14,833,0,20,3,3,,1.556186,-0.210633,0,
5440,1,79,12,69,4,379,63,72,374,61,72,266,69,330,105,14,833,0,20,3,3,,1.556186,-0.157815,134305,
5441,9,70,7,60,4,402,81,60,390,81,62,320,69,405,65,12,409,0,1,19,4,,1.556186,-3.396226,178725,
5442,9,70,7,60,4,402,81,60,390,81,62,320,69,405,65,12,409,0,1,19,4,,1.746823,4.098239,107799,
5443,9,70,7,60,4,402,81,60,390,81,62,320,69,405,65,12,409,0,1,19,4,,1.746823,3.603912,0,
5444,9,70,7,60,4,402,81,60,390,81,62,320,69,405,65,12,409,0,1,19,4,,1.746823,2.788146,110495,
5445,9,70,7,60,4,402,81,60,390,81,62,320,69,405,65,12,409,0,1,19,4,,1.746823,2.488464,0,
5446,9,70,7,60,4,402,81,60,390,81,62,320,69,405,65,12,409,0,1,19,4,,1.746823,2.449861,0,
5447,9,70,7,60,4,402,81,60,390,81,62,320,69,405,65,12,409,0,1,19,4,,1.556186,-3.584288,0,
5448,9,70,7,60,4,402,81,60,390,81,62,320,69,405,65,12,409,0,1,19,4,,1.556186,-3.534158,0,
5449,9,70,7,60,4,402,81,60,390,81,62,320,69,405,65,12,409,0,1,19,4,0.67,1.556186,-3.470681,32602,59
5450,9,70,7,60,4,402,81,60,390,81,62,320,69,405,65,12,409,0,1,19,4,,1.556186,-2.638554,58456,
5451,4,37,5,33,4,168,40,40,167,39,38,157,98,255,23,38,322,41,5,54,0,,1.556186,0,0,
5452,4,37,5,33,4,168,40,40,167,39,38,157,98,255,23,38,322,41,5,54,0,,1.502395,-0.430085,243533,
5453,4,37,5,33,4,168,40,40,167,39,38,157,98,255,23,38,322,41,5,54,0,,1.502395,-0.229638,268181,
5454,4,37,5,33,4,168,40,40,167,39,38,157,98,255,23,38,322,41,5,54,0,,1.502395,-0.224062,0,
5455,4,37,5,33,4,168,40,40,167,39,38,157,98,255,23,38,322,41,5,54,0,,1.502395,-0.147851,61011,
5456,1,33,1,28,1,187,11,22,185,11,21,107,32,125,26,22,198,0,4,11,3,,1.502395,0,75638,
5457,1,33,1,28,1,187,11,22,185,11,21,107,32,125,26,22,198,0,4,11,3,,1.502395,-0.887568,0,
